"","x"
"1216",-48367.4310052789
"1217",21422.6199645647
"1218",60228.7420776806
"1219",-19428.3277505197
"1220",-11409.6685196248
"1221",-24938.1818083332
"1222",-34186.7769694182
"1223",-54117.0923600591
"1224",-46874.3211337463
"1225",32638.1666477076
"1226",-26834.2858301059
"1227",-57477.4449751595
"1228",52857.3758706933
"1229",12922.1917819859
"1230",5320.27706594376
"1231",10551.3659376336
"1232",770.008205399808
"1233",-19680.6987656681
"1234",-12380.7468903638
"1235",50419.2433868872
"1236",28424.1544553986
"1237",3307.66323149129
"1238",70347.8279085566
"1239",18141.4524415794
"1240",-43855.5163422908
"1241",31691.0605888277
"1242",-13460.3282220712
"1243",-794.469987068938
"1244",52463.0936591832
"1245",47833.5842363042
"1246",36152.8831102528
"1247",17414.9648276942
"1248",-20723.522280727
"1249",6218.83220443843
"1250",3890.84765600086
"1251",-10045.0113437978
"1252",35722.1962979539
"1253",833.432630489946
"1254",63174.4568933632
"1255",-11395.5896792048
"1256",-11363.0801769935
"1257",18459.0409311472
"1258",-38353.7770864512
"1259",56738.6838976413
"1260",31948.2093325255
"1261",13041.5682153374
"1262",12442.4102058092
"1263",5990.88576761795
"1264",42031.5884293321
"1265",-12475.7779579128
"1266",70387.9715210455
"1267",-2069.47183297624
"1268",69193.0727065653
"1269",22574.002699615
"1270",23404.03891296
"1271",34532.9871033812
"1272",-31436.4977030961
"1273",36222.2893785617
"1274",10548.1706948885
"1275",-4962.92015328595
"1276",-10030.6968818857
"1277",-11399.7389692279
"1278",48657.1514004844
"1279",22000.2826169806
"1280",-25667.8875048505
"1281",25286.3587781598
"1282",10561.7984336862
"1283",-24973.6675265186
"1284",29023.7705249437
"1285",-1967.7041030414
"1286",18789.8436128006
"1287",-9145.9896888085
"1288",26002.0597119664
"1289",6429.096158813
"1290",29726.3959188557
"1291",-13.9984188528641
"1292",-10908.7521947246
"1293",46144.2986642838
"1294",13635.2787116976
"1295",-32065.8306351362
"1296",-24152.1419219509
"1297",-4301.75023060479
"1298",-32272.2219135401
"1299",-9025.08816365821
"1300",7210.03862023746
"1301",48968.9839850735
"1302",32013.700910935
"1303",-35371.7988687781
"1304",41386.4953092281
"1305",9466.53685803665
"1306",11086.3187021372
"1307",60103.7094652094
"1308",-7356.4330841202
"1309",61190.7538922527
"1310",-56682.603771731
"1311",5375.07920749908
"1312",10985.6963300109
"1313",-41416.0699937949
"1314",-71334.8214496883
"1315",-48464.2734175214
"1316",-24834.9926640823
"1317",-32915.7728561084
"1318",71187.5263050667
"1319",-8079.85663712431
"1320",-17358.6027054351
"1321",-33799.2491145271
"1322",-17158.2250321237
"1323",14283.2944066389
"1324",-25861.4082406792
"1325",58824.0299645455
"1326",42221.9579681687
"1327",-45363.5011518442
"1328",4938.95288443846
"1329",-3954.697214961
"1330",-17398.1852711572
"1331",43129.4929437591
"1332",89315.6200944243
"1333",-16071.1512528591
"1334",-15621.2453882796
"1335",-69886.2075845397
"1336",-7852.83732854377
"1337",63960.5842176476
"1338",61568.6657483826
"1339",-25848.6222036628
"1340",30234.0633793864
"1341",13280.3863979431
"1342",65239.3310974089
"1343",-8340.30290508429
"1344",42342.4986982227
"1345",46688.5035311067
"1346",-14005.3616278384
"1347",4822.67264754269
"1348",13410.0074691231
"1349",50805.4085715945
"1350",-22505.4725664955
"1351",-27450.869856811
"1352",56729.2446188666
"1353",-1590.35447423676
"1354",63383.9020172798
"1355",87587.5630690664
"1356",-58508.4062018604
"1357",41893.3631763861
"1358",40513.9161783633
"1359",-11675.2057776312
"1360",980.946481264746
"1361",-4761.04468861942
"1362",-27073.5197855481
"1363",1198.77249229345
"1364",9860.45016740926
"1365",-40892.0463307558
"1366",8817.48964132011
"1367",18886.1594899823
"1368",-30448.704619601
"1369",-34502.378299784
"1370",10951.4713323317
"1371",34536.1662688891
"1372",70861.4146075854
"1373",41293.4780888999
"1374",16090.4299860142
"1375",16436.7933800455
"1376",-34016.4444696111
"1377",16403.5510834903
"1378",-2939.44557657416
"1379",35914.8472484629
"1380",27725.7934791379
"1381",-21772.1001026052
"1382",27995.6527686397
"1383",31427.2491091883
"1384",-20013.6502372013
"1385",17359.0021841328
"1386",-30300.3756677645
"1387",-2886.04187275427
"1388",28476.7911344496
"1389",-2005.26814405034
"1390",1623.56864160752
"1391",19893.1514018879
"1392",24462.2625404606
"1393",-9745.74725128293
"1394",-6731.99403747485
"1395",-89381.8194286156
"1396",-14315.4395224965
"1397",66224.4000368226
"1398",-3536.9824587541
"1399",-23666.6474083646
"1400",-32012.3942102075
"1401",-28967.0623785977
"1402",-64440.5293921779
"1403",-74334.5558799191
"1404",-75570.0566861661
"1405",18275.7722762928
"1406",23154.3674465598
"1407",11588.8782752389
"1408",28077.9027575649
"1409",16286.3768210671
"1410",-1983.78779233286
"1411",-102290.699734947
"1412",30234.4417615599
"1413",12574.0989219526
"1414",28866.1476539521
"1415",-11712.8868058529
"1416",-37307.0468626902
"1417",11094.5170467378
"1418",49681.8959522465
"1419",-55125.7547615892
"1420",-20630.3537388098
"1421",-26947.448329138
"1422",-6094.92752840228
"1423",-15870.4346428604
"1424",3066.0353066477
"1425",18421.6616471953
"1426",25284.3217070811
"1427",-7823.34651556826
"1428",31841.214092764
"1429",55218.9660960318
"1430",454.158076612251
"1431",38423.1085191431
"1432",16449.1151313849
"1433",54006.5231175322
"1434",-13262.8488642898
"1435",45057.391637667
"1436",92251.6609335423
"1437",-2436.4704340025
"1438",-29332.394208977
"1439",24434.5152013742
"1440",22038.542270898
"1441",-4108.4912391793
"1442",70473.9267701897
"1443",38107.962070891
"1444",-12554.2909102241
"1445",13850.7763326152
"1446",24587.1757695522
"1447",-10295.836264606
"1448",29.6084357444626
"1449",-4385.22224288598
"1450",-10577.7440868804
"1451",24147.7599559239
"1452",-53416.3551566603
"1453",4821.28379313721
"1454",2050.67520758277
"1455",-46333.3759128818
"1456",2602.60936826458
"1457",-45703.6990627521
"1458",48451.7157333477
"1459",32020.0771707954
"1460",-19988.3955205889
"1461",-5475.93074679051
"1462",-13116.7371719823
"1463",-58492.5609834304
"1464",33494.5788138584
"1465",16256.6555336535
"1466",-3141.73218711494
"1467",-26369.9282092264
"1468",6822.0869015691
"1469",18116.3312692171
"1470",48792.7310844441
"1471",-30026.2094868213
"1472",26683.5627773256
"1473",98983.9336612385
"1474",58704.3255101067
"1475",23729.7507041693
"1476",-910.348199179315
"1477",5488.87400625032
"1478",10065.1815310705
"1479",-15895.608362352
"1480",-56765.3009834036
"1481",-15655.0983479158
"1482",-1105.25957016741
"1483",29889.4429826169
"1484",-10846.0933264362
"1485",15295.37270522
"1486",14798.6783229668
"1487",-6411.82662007534
"1488",19545.1663828724
"1489",-15407.7651888308
"1490",-99339.7283561306
"1491",-44178.8196313762
"1492",-24562.098544834
"1493",-9395.31027829714
"1494",17168.1318903662
"1495",20816.9901571079
"1496",31865.4335451607
"1497",1126.43526301618
"1498",-27079.264458466
"1499",-20154.006521833
"1500",39408.3160168193
"1501",-1831.77851544475
"1502",-25074.5582789955
"1503",43518.6148833864
"1504",-37039.535267954
"1505",7185.1911881527
"1506",-24628.4965142099
"1507",56971.572341466
"1508",-19511.4268634846
"1509",-4878.57912146359
"1510",-3338.70310253468
"1511",24940.0372197505
"1512",-5967.76045362944
"1513",30755.0493877282
"1514",-32868.3602011247
"1515",-10411.1115614254
"1516",-10019.5627655698
"1517",22275.0170153936
"1518",1997.73849632612
"1519",4769.25443704242
"1520",14043.3565028801
"1521",-36839.4897746878
"1522",-54590.2630091317
"1523",-25382.7693290997
"1524",-2217.06476991769
"1525",-8199.19935820795
"1526",-16861.2609674584
"1527",-59.3065689543302
"1528",36824.8258452903
"1529",-70628.0847044465
"1530",20800.819373796
"1531",-24874.6745386151
"1532",-63553.281205011
"1533",-42749.7336819847
"1534",25528.3881180881
"1535",-10693.2938064646
"1536",50407.5214167692
"1537",78898.9508110724
"1538",-5297.02259755836
"1539",-4155.54600931594
"1540",-48287.9761848759
"1541",-23598.8144299653
"1542",12378.5169398494
"1543",149.80276424186
"1544",37632.4876818356
"1545",-38847.2255127594
"1546",-34092.165220495
"1547",20281.1317443761
"1548",40758.0539100254
"1549",2922.28552357389
"1550",40501.5975649381
"1551",-82201.9784454286
"1552",30.0162133136402
"1553",5031.35887782515
"1554",47059.881525567
"1555",-10036.8591856958
"1556",17104.3919424823
"1557",31408.616481323
"1558",-40424.1772508279
"1559",60823.0450079215
"1560",86404.080825768
"1561",-9.56533650402309
"1562",-35206.2099456762
"1563",-31735.3995918133
"1564",-12119.4551073195
"1565",36143.9395226926
"1566",-44159.29596598
"1567",15381.8129593188
"1568",70851.4580178616
"1569",-6775.86220575911
"1570",35745.0696739794
"1571",24683.0639835676
"1572",55002.3484675715
"1573",24741.5505481362
"1574",-64006.6055970191
"1575",77669.8028556383
"1576",-13186.1417422448
"1577",-53044.6553454061
"1578",10962.7732666996
"1579",-30088.0992766143
"1580",-8210.20625579818
"1581",34352.9502992876
"1582",-13684.7653999685
"1583",-30431.0402771243
"1584",50576.8090341403
"1585",75726.2766309022
"1586",51643.7714888567
"1587",16751.86272544
"1588",-37415.7017828661
"1589",-41425.3361429998
"1590",-29429.8875085629
"1591",53588.5097425539
"1592",1633.05215750762
"1593",12553.2661212345
"1594",-4206.60913870168
"1595",23213.81211221
"1596",-51689.3593443653
"1597",13073.2976578194
"1598",-29262.6568233347
"1599",-9643.2592644634
"1600",67243.7559149131
"1601",26737.4627357177
"1602",14927.6454692218
"1603",7324.37979595484
"1604",78963.5441025335
"1605",16149.7619400179
"1606",62353.9034156329
"1607",11252.339278608
"1608",-10037.0663015953
"1609",-55157.2796159706
"1610",26124.7534754421
"1611",8518.75879634063
"1612",-8316.70501666129
"1613",31978.3565658335
"1614",38397.5408049994
"1615",-14554.951947332
"1616",28030.7487599071
"1617",40396.107410321
"1618",-8763.24664717042
"1619",-11143.4104540959
"1620",35463.7879767772
"1621",38669.1162007264
"1622",61178.8980832127
"1623",-26209.4550563596
"1624",-30412.9667512039
"1625",27186.5008194238
"1626",18662.0442866464
"1627",-1773.03532207639
"1628",68064.3694280318
"1629",-23231.2527646397
"1630",10524.4393876495
"1631",-12797.3977724883
"1632",-692.466739631784
"1633",21960.238113737
"1634",-29346.317428685
"1635",18629.787903132
"1636",-81544.0348031259
"1637",53323.0901323743
"1638",-2905.06454413473
"1639",-12826.6789295598
"1640",19228.5475923584
"1641",1081.26042981845
"1642",-4479.06607432271
"1643",-15744.1335058747
"1644",-383.620363202711
"1645",-4238.15732482745
"1646",13648.2172992967
"1647",-23746.3444609619
"1648",56930.1563849651
"1649",65896.3684314055
"1650",42326.1243741812
"1651",14890.0969799172
"1652",11563.230951058
"1653",77376.4137499011
"1654",-6268.97662237446
"1655",8570.95514260649
"1656",-31789.0568006388
"1657",-10672.7384678246
"1658",8353.73013491904
"1659",-42590.5955888747
"1660",58735.6044100602
"1661",-10151.6681908626
"1662",-1723.42937600388
"1663",64449.4613656421
"1664",20642.3732238262
"1665",28207.6678148456
"1666",19955.9444589256
"1667",57153.9173661272
"1668",18068.9121176095
"1669",31269.6469159319
"1670",29753.0227945527
"1671",-42985.5530959439
"1672",-17053.9513239285
"1673",-17427.3225361462
"1674",-50056.0322644113
"1675",45401.6345182542
"1676",26803.7591123107
"1677",21470.1308740637
"1678",22191.73867811
"1679",-25582.0892706124
"1680",-33002.9600663413
"1681",-7054.70442367146
"1682",21469.233882929
"1683",6898.82047722812
"1684",11078.1812311353
"1685",49934.8487607908
"1686",-20283.5712024856
"1687",33542.7860004446
"1688",8484.32465154249
"1689",-26481.5514784221
"1690",10601.1852300793
"1691",5452.67452010612
"1692",66777.3162657241
"1693",48804.2497970959
"1694",-39520.2546228521
"1695",-30673.0270951645
"1696",6577.91773224393
"1697",-1746.46282513422
"1698",-758.755937203247
"1699",8172.99244921156
"1700",-39969.116761393
"1701",17406.4170405807
"1702",-8822.93067996567
"1703",-36388.343681588
"1704",41986.2262335182
"1705",-45080.4884777047
"1706",-19770.7322787794
"1707",1631.53880930924
"1708",27404.8439023761
"1709",-35031.0494425649
"1710",14961.3593728162
"1711",21554.8755572882
"1712",28443.2538104095
"1713",-9469.98473538411
"1714",-11654.8394907624
"1715",-27086.7346664717
"1716",24051.7160107217
"1717",23702.7562154567
"1718",28218.9366769338
"1719",8873.19621614495
"1720",35262.4826392635
"1721",-4487.87065693018
"1722",40548.1718795988
"1723",36184.7847567276
"1724",-27354.8296678664
"1725",-127143.823906156
"1726",33833.5788033398
"1727",21312.461011197
"1728",18581.0879882029
"1729",6439.72068827161
"1730",-61349.1073966867
"1731",-46400.3351772314
"1732",18837.722250063
"1733",19729.3703789111
"1734",-25126.4138579462
"1735",-27904.0562437994
"1736",-9973.94428208992
"1737",7708.36738056057
"1738",15440.1006756862
"1739",-28908.4168972157
"1740",18184.7540385107
"1741",9321.64469762164
"1742",23796.5823012124
"1743",-13236.4299868699
"1744",-48849.8645188497
"1745",16219.696311861
"1746",6779.63064977981
"1747",16951.3558086905
"1748",48738.6803247829
"1749",38139.2113723369
"1750",51319.440556909
"1751",2047.66774638141
"1752",-5671.80287038434
"1753",-57484.0838695014
"1754",40938.3313965396
"1755",37559.8419499885
"1756",21550.7342098746
"1757",23976.7774062346
"1758",-50996.628197731
"1759",3668.0441865334
"1760",32564.3318008199
"1761",46962.5681645287
"1762",-6073.67540049843
"1763",4050.20170343313
"1764",-52012.2167028929
"1765",80591.662506144
"1766",4932.46140634598
"1767",19050.9272406327
"1768",21962.8718921823
"1769",-30623.4747088597
"1770",23557.3179108163
"1771",5949.11804945696
"1772",-4898.34983656975
"1773",15744.8966789888
"1774",-60399.0731566976
"1775",-1682.10560119039
"1776",-1199.3284939034
"1777",-10634.8822000164
"1778",-18814.8394902411
"1779",4502.31302250717
"1780",-54041.2398485774
"1781",8409.69254782017
"1782",-27406.0344843695
"1783",-392.728923149686
"1784",-4816.27908942839
"1785",70588.2585926553
"1786",56292.3920873362
"1787",-30288.7970442134
"1788",64980.5280762525
"1789",-41565.2198374496
"1790",-6355.67815303253
"1791",3563.43986469443
"1792",-27521.2722497356
"1793",35899.9858286397
"1794",59468.9166630484
"1795",-59715.7993487249
"1796",-907.616614133514
"1797",-73855.5500551692
"1798",18013.5882296546
"1799",65461.9493940975
"1800",32576.5179435423
"1801",-1273.44531458054
"1802",-44658.9994930417
"1803",-10219.6819183421
"1804",27598.494931489
"1805",-6712.33092716496
"1806",22844.621286457
"1807",-103.964814092133
"1808",34003.7294598162
"1809",-51614.1974507695
"1810",-28126.0835067521
"1811",-26606.9346056589
"1812",-9842.23656395975
"1813",-21823.8963955955
"1814",28445.8317281674
"1815",60729.3175868893
"1816",6560.85756449723
"1817",34415.0872523908
"1818",16278.6516449045
"1819",-18874.9141824062
"1820",-40292.3514752283
"1821",103001.247848965
"1822",1256.57810825278
"1823",23954.1481260714
"1824",51015.0356239389
"1825",32782.0970212285
"1826",2168.61462120912
"1827",-30622.7147888971
"1828",25067.7773647108
"1829",-2381.79138824406
"1830",-35683.5243568573
"1831",3252.11143840801
"1832",-1555.74976875618
"1833",14874.3467719002
"1834",-14698.9351956412
"1835",40101.7537621011
"1836",73371.3976061753
"1837",30822.8357777601
"1838",-51823.6033678356
"1839",22746.6601720542
"1840",21247.7131142349
"1841",36027.8118156279
"1842",8425.05147234229
"1843",11679.9192064939
"1844",-5849.98418371909
"1845",13140.9436633549
"1846",-25783.7036935543
"1847",-32651.3829031474
"1848",44580.9435871358
"1849",37214.1808646858
"1850",14992.5189585881
"1851",39674.8094025165
"1852",5341.18624004257
"1853",-4580.19462901819
"1854",22845.3103758039
"1855",-5431.48013999581
"1856",-7447.3120722488
"1857",32672.8892723495
"1858",8454.86264063462
"1859",-16675.4370936133
"1860",24838.2119543282
"1861",-18400.2212400455
"1862",41569.4174015504
"1863",10553.2044241935
"1864",-39519.8833413645
"1865",-19102.034019832
"1866",101824.872202938
"1867",38939.9602811147
"1868",-20434.0329932781
"1869",-790.345379678537
"1870",-24528.1710810092
"1871",19041.8966110856
"1872",40012.6996361575
"1873",40700.8683067708
"1874",-18868.7758530218
"1875",1903.24193952116
"1876",75994.5545778532
"1877",-41709.687139166
"1878",-40244.6882553722
"1879",41852.6672079338
"1880",43710.1936662575
"1881",-14354.3864052077
"1882",-6103.61067354686
"1883",-4256.04230754532
"1884",-9994.15642629278
"1885",19611.4043397745
"1886",5913.4542478335
"1887",-1074.8094898355
"1888",-37381.6442077154
"1889",-85769.5703205457
"1890",22921.9025318159
"1891",38214.368314147
"1892",1243.35856826664
"1893",7943.62965486701
"1894",25196.0710626046
"1895",72984.0211126366
